FILE_NAME	PEAK_NAME	RETENTION_TIME	MZ
2010104_crc_metabolomics_urine_pos_40.Rda	1.9815_207.1492	1.9815	207.1492
2010104_crc_metabolomics_urine_pos_40.Rda	3.4662_207.157	3.4662	207.157
2010104_crc_metabolomics_urine_pos_40.Rda	4.9093_207.1747	4.9093	207.1747
2010104_crc_metabolomics_urine_pos_40.Rda	2.8163_207.9849	2.8163	207.9849
2010104_crc_metabolomics_urine_pos_40.Rda	0.304_207.9882	0.304	207.9882
2010104_crc_metabolomics_urine_pos_40.Rda	3.7323_208.0204	3.7323	208.0204
2010104_crc_metabolomics_urine_pos_40.Rda	2.6489_208.045	2.6489	208.045
2010104_crc_metabolomics_urine_pos_40.Rda	5.3259_208.058	5.3259	208.058
2010104_crc_metabolomics_urine_pos_40.Rda	1.8386_208.0731	1.8386	208.0731
2010104_crc_metabolomics_urine_pos_40.Rda	5.3633_208.1701	5.3633	208.1701
2010104_crc_metabolomics_urine_pos_40.Rda	6.2256_208.2061	6.2256	208.2061
2010104_crc_metabolomics_urine_pos_40.Rda	3.4206_208.5374	3.4206	208.5374
2010104_crc_metabolomics_urine_pos_40.Rda	0.2985_208.893	0.2985	208.893
2010104_crc_metabolomics_urine_pos_40.Rda	3.1536_209.0553	3.1536	209.0553
2010104_crc_metabolomics_urine_pos_40.Rda	3.2817_209.0791	3.2817	209.0791
2010104_crc_metabolomics_urine_pos_40.Rda	3.7278_209.0801	3.7278	209.0801
2010104_crc_metabolomics_urine_pos_40.Rda	4.8893_209.0884	4.8893	209.0884
2010104_crc_metabolomics_urine_pos_40.Rda	0.5914_209.0909	0.5914	209.0909
2010104_crc_metabolomics_urine_pos_40.Rda	4.894_209.1032	4.894	209.1032
2010104_crc_metabolomics_urine_pos_40.Rda	3.6577_209.1153	3.6577	209.1153
2010104_crc_metabolomics_urine_pos_40.Rda	4.3933_209.1159	4.3933	209.1159
2010104_crc_metabolomics_urine_pos_40.Rda	5.5855_209.1172	5.5855	209.1172
2010104_crc_metabolomics_urine_pos_40.Rda	4.0308_209.1175	4.0308	209.1175
2010104_crc_metabolomics_urine_pos_40.Rda	6.1011_209.1175	6.1011	209.1175
2010104_crc_metabolomics_urine_pos_40.Rda	4.6119_209.1176	4.6119	209.1176
2010104_crc_metabolomics_urine_pos_40.Rda	4.7545_209.1179	4.7545	209.1179
2010104_crc_metabolomics_urine_pos_40.Rda	5.4131_209.1294	5.4131	209.1294
2010104_crc_metabolomics_urine_pos_40.Rda	5.245_209.153	5.245	209.153
2010104_crc_metabolomics_urine_pos_40.Rda	4.9314_209.1535	4.9314	209.1535
2010104_crc_metabolomics_urine_pos_40.Rda	4.697_209.1542	4.697	209.1542
2010104_crc_metabolomics_urine_pos_40.Rda	5.8718_209.19	5.8718	209.19
2010104_crc_metabolomics_urine_pos_40.Rda	5.792_209.1903	5.792	209.1903
2010104_crc_metabolomics_urine_pos_40.Rda	6.2222_209.191	6.2222	209.191
2010104_crc_metabolomics_urine_pos_40.Rda	3.9229_209.4944	3.9229	209.4944
2010104_crc_metabolomics_urine_pos_40.Rda	3.0808_210.0346	3.0808	210.0346
2010104_crc_metabolomics_urine_pos_40.Rda	2.7196_210.0427	2.7196	210.0427
2010104_crc_metabolomics_urine_pos_40.Rda	5.3458_210.0777	5.3458	210.0777
2010104_crc_metabolomics_urine_pos_40.Rda	4.727_210.0913	4.727	210.0913
2010104_crc_metabolomics_urine_pos_40.Rda	2.9508_210.098	2.9508	210.098
2010104_crc_metabolomics_urine_pos_40.Rda	5.5266_210.1109	5.5266	210.1109
2010104_crc_metabolomics_urine_pos_40.Rda	3.3391_210.1251	3.3391	210.1251
2010104_crc_metabolomics_urine_pos_40.Rda	2.5147_210.1485	2.5147	210.1485
2010104_crc_metabolomics_urine_pos_40.Rda	2.4204_210.9955	2.4204	210.9955
2010104_crc_metabolomics_urine_pos_40.Rda	3.1634_211.0175	3.1634	211.0175
2010104_crc_metabolomics_urine_pos_40.Rda	4.5965_211.0193	4.5965	211.0193
2010104_crc_metabolomics_urine_pos_40.Rda	2.3971_211.0282	2.3971	211.0282
2010104_crc_metabolomics_urine_pos_40.Rda	2.7086_211.0284	2.7086	211.0284
2010104_crc_metabolomics_urine_pos_40.Rda	5.9165_211.0305	5.9165	211.0305
2010104_crc_metabolomics_urine_pos_40.Rda	4.5803_211.0473	4.5803	211.0473
2010104_crc_metabolomics_urine_pos_40.Rda	1.5874_211.0577	1.5874	211.0577
2010104_crc_metabolomics_urine_pos_40.Rda	4.1129_211.0599	4.1129	211.0599
2010104_crc_metabolomics_urine_pos_40.Rda	0.3434_211.0718	0.3434	211.0718
2010104_crc_metabolomics_urine_pos_40.Rda	0.7724_211.0719	0.7724	211.0719
2010104_crc_metabolomics_urine_pos_40.Rda	1.7013_211.0803	1.7013	211.0803
2010104_crc_metabolomics_urine_pos_40.Rda	4.2343_211.0961	4.2343	211.0961
2010104_crc_metabolomics_urine_pos_40.Rda	5.4517_211.1155	5.4517	211.1155
2010104_crc_metabolomics_urine_pos_40.Rda	4.2993_211.1328	4.2993	211.1328
2010104_crc_metabolomics_urine_pos_40.Rda	4.7122_211.1331	4.7122	211.1331
2010104_crc_metabolomics_urine_pos_40.Rda	4.4444_211.1334	4.4444	211.1334
2010104_crc_metabolomics_urine_pos_40.Rda	3.1266_211.1433	3.1266	211.1433
2010104_crc_metabolomics_urine_pos_40.Rda	2.8849_211.144	2.8849	211.144
2010104_crc_metabolomics_urine_pos_40.Rda	2.7285_211.1456	2.7285	211.1456
2010104_crc_metabolomics_urine_pos_40.Rda	5.3578_211.1491	5.3578	211.1491
2010104_crc_metabolomics_urine_pos_40.Rda	3.0528_211.9673	3.0528	211.9673
2010104_crc_metabolomics_urine_pos_40.Rda	4.9185_211.9987	4.9185	211.9987
2010104_crc_metabolomics_urine_pos_40.Rda	4.8081_212.0508	4.8081	212.0508
2010104_crc_metabolomics_urine_pos_40.Rda	2.9961_212.0584	2.9961	212.0584
2010104_crc_metabolomics_urine_pos_40.Rda	2.7917_212.0772	2.7917	212.0772
2010104_crc_metabolomics_urine_pos_40.Rda	1.3547_212.0818	1.3547	212.0818
2010104_crc_metabolomics_urine_pos_40.Rda	0.3223_212.1025	0.3223	212.1025
2010104_crc_metabolomics_urine_pos_40.Rda	2.7467_212.1189	2.7467	212.1189
2010104_crc_metabolomics_urine_pos_40.Rda	5.5308_212.1278	5.5308	212.1278
2010104_crc_metabolomics_urine_pos_40.Rda	3.1272_212.1301	3.1272	212.1301
2010104_crc_metabolomics_urine_pos_40.Rda	0.9499_212.1646	0.9499	212.1646
2010104_crc_metabolomics_urine_pos_40.Rda	5.0416_212.1648	5.0416	212.1648
2010104_crc_metabolomics_urine_pos_40.Rda	1.0034_212.165	1.0034	212.165
2010104_crc_metabolomics_urine_pos_40.Rda	3.463_212.6596	3.463	212.6596
2010104_crc_metabolomics_urine_pos_40.Rda	0.2943_212.849	0.2943	212.849
2010104_crc_metabolomics_urine_pos_40.Rda	1.6548_212.9532	1.6548	212.9532
2010104_crc_metabolomics_urine_pos_40.Rda	1.5151_212.9534	1.5151	212.9534
2010104_crc_metabolomics_urine_pos_40.Rda	0.3327_212.9997	0.3327	212.9997
2010104_crc_metabolomics_urine_pos_40.Rda	3.0669_213.0438	3.0669	213.0438
2010104_crc_metabolomics_urine_pos_40.Rda	2.9715_213.0438	2.9715	213.0438
2010104_crc_metabolomics_urine_pos_40.Rda	3.3425_213.0546	3.3425	213.0546
2010104_crc_metabolomics_urine_pos_40.Rda	4.6103_213.0656	4.6103	213.0656
2010104_crc_metabolomics_urine_pos_40.Rda	3.1933_213.1128	3.1933	213.1128
2010104_crc_metabolomics_urine_pos_40.Rda	3.2857_213.1462	3.2857	213.1462
2010104_crc_metabolomics_urine_pos_40.Rda	4.9163_213.1501	4.9163	213.1501
2010104_crc_metabolomics_urine_pos_40.Rda	5.3882_213.958	5.3882	213.958
2010104_crc_metabolomics_urine_pos_40.Rda	4.7268_214.0137	4.7268	214.0137
2010104_crc_metabolomics_urine_pos_40.Rda	4.9111_214.0145	4.9111	214.0145
2010104_crc_metabolomics_urine_pos_40.Rda	3.8178_214.0179	3.8178	214.0179
2010104_crc_metabolomics_urine_pos_40.Rda	2.9747_214.0186	2.9747	214.0186
2010104_crc_metabolomics_urine_pos_40.Rda	3.5521_214.0284	3.5521	214.0284
2010104_crc_metabolomics_urine_pos_40.Rda	3.298_214.0532	3.298	214.0532
2010104_crc_metabolomics_urine_pos_40.Rda	0.2722_214.0565	0.2722	214.0565
2010104_crc_metabolomics_urine_pos_40.Rda	2.0896_214.0737	2.0896	214.0737
2010104_crc_metabolomics_urine_pos_40.Rda	2.2893_214.0743	2.2893	214.0743
2010104_crc_metabolomics_urine_pos_40.Rda	2.1626_214.0972	2.1626	214.0972
2010104_crc_metabolomics_urine_pos_40.Rda	4.6248_214.1047	4.6248	214.1047
2010104_crc_metabolomics_urine_pos_40.Rda	2.6813_214.1425	2.6813	214.1425
2010104_crc_metabolomics_urine_pos_40.Rda	3.3983_214.167	3.3983	214.167
2010104_crc_metabolomics_urine_pos_40.Rda	3.9631_214.1799	3.9631	214.1799
2010104_crc_metabolomics_urine_pos_40.Rda	3.3008_214.1808	3.3008	214.1808
2010104_crc_metabolomics_urine_pos_40.Rda	5.4023_214.5267	5.4023	214.5267
2010104_crc_metabolomics_urine_pos_40.Rda	0.2532_214.9183	0.2532	214.9183
2010104_crc_metabolomics_urine_pos_40.Rda	1.7839_214.9857	1.7839	214.9857
2010104_crc_metabolomics_urine_pos_40.Rda	2.8989_214.9875	2.8989	214.9875
2010104_crc_metabolomics_urine_pos_40.Rda	4.1737_214.9876	4.1737	214.9876
2010104_crc_metabolomics_urine_pos_40.Rda	2.5487_214.9876	2.5487	214.9876
2010104_crc_metabolomics_urine_pos_40.Rda	5.421_214.9876	5.421	214.9876
2010104_crc_metabolomics_urine_pos_40.Rda	3.4682_214.9882	3.4682	214.9882
2010104_crc_metabolomics_urine_pos_40.Rda	4.48_215.0084	4.48	215.0084
2010104_crc_metabolomics_urine_pos_40.Rda	0.4189_215.0164	0.4189	215.0164
2010104_crc_metabolomics_urine_pos_40.Rda	0.3478_215.0168	0.3478	215.0168
2010104_crc_metabolomics_urine_pos_40.Rda	4.2449_215.042	4.2449	215.042
2010104_crc_metabolomics_urine_pos_40.Rda	3.8699_215.0599	3.8699	215.0599
2010104_crc_metabolomics_urine_pos_40.Rda	4.8423_215.0697	4.8423	215.0697
2010104_crc_metabolomics_urine_pos_40.Rda	2.6923_215.0826	2.6923	215.0826
2010104_crc_metabolomics_urine_pos_40.Rda	3.0151_215.0834	3.0151	215.0834
2010104_crc_metabolomics_urine_pos_40.Rda	2.0986_215.0893	2.0986	215.0893
2010104_crc_metabolomics_urine_pos_40.Rda	4.5013_215.0904	4.5013	215.0904
2010104_crc_metabolomics_urine_pos_40.Rda	4.4437_215.0923	4.4437	215.0923
2010104_crc_metabolomics_urine_pos_40.Rda	5.4172_215.1061	5.4172	215.1061
2010104_crc_metabolomics_urine_pos_40.Rda	4.8902_215.1103	4.8902	215.1103
2010104_crc_metabolomics_urine_pos_40.Rda	5.9233_215.1132	5.9233	215.1132
2010104_crc_metabolomics_urine_pos_40.Rda	4.5131_215.1459	4.5131	215.1459
2010104_crc_metabolomics_urine_pos_40.Rda	3.4653_215.1726	3.4653	215.1726
2010104_crc_metabolomics_urine_pos_40.Rda	5.6151_215.1789	5.6151	215.1789
2010104_crc_metabolomics_urine_pos_40.Rda	0.2719_216.0153	0.2719	216.0153
2010104_crc_metabolomics_urine_pos_40.Rda	4.4319_216.0167	4.4319	216.0167
2010104_crc_metabolomics_urine_pos_40.Rda	4.6737_216.0317	4.6737	216.0317
2010104_crc_metabolomics_urine_pos_40.Rda	0.5082_216.0325	0.5082	216.0325
2010104_crc_metabolomics_urine_pos_40.Rda	3.4207_216.0496	3.4207	216.0496
2010104_crc_metabolomics_urine_pos_40.Rda	5.6093_216.0561	5.6093	216.0561
2010104_crc_metabolomics_urine_pos_40.Rda	1.7168_216.069	1.7168	216.069
2010104_crc_metabolomics_urine_pos_40.Rda	4.0383_216.0928	4.0383	216.0928
2010104_crc_metabolomics_urine_pos_40.Rda	3.3042_216.1064	3.3042	216.1064
2010104_crc_metabolomics_urine_pos_40.Rda	2.3281_216.1141	2.3281	216.1141
2010104_crc_metabolomics_urine_pos_40.Rda	1.4095_216.1148	1.4095	216.1148
2010104_crc_metabolomics_urine_pos_40.Rda	3.1139_216.1599	3.1139	216.1599
2010104_crc_metabolomics_urine_pos_40.Rda	0.2759_216.8433	0.2759	216.8433
2010104_crc_metabolomics_urine_pos_40.Rda	0.2887_216.9243	0.2887	216.9243
2010104_crc_metabolomics_urine_pos_40.Rda	1.5568_216.9838	1.5568	216.9838
2010104_crc_metabolomics_urine_pos_40.Rda	5.2073_217.0107	5.2073	217.0107
2010104_crc_metabolomics_urine_pos_40.Rda	3.472_217.025	3.472	217.025
2010104_crc_metabolomics_urine_pos_40.Rda	2.6835_217.0262	2.6835	217.0262
2010104_crc_metabolomics_urine_pos_40.Rda	2.0806_217.0291	2.0806	217.0291
2010104_crc_metabolomics_urine_pos_40.Rda	5.003_217.0326	5.003	217.0326
2010104_crc_metabolomics_urine_pos_40.Rda	3.1598_217.0393	3.1598	217.0393
2010104_crc_metabolomics_urine_pos_40.Rda	3.3871_217.0438	3.3871	217.0438
2010104_crc_metabolomics_urine_pos_40.Rda	3.5655_217.0481	3.5655	217.0481
2010104_crc_metabolomics_urine_pos_40.Rda	2.6697_217.0973	2.6697	217.0973
2010104_crc_metabolomics_urine_pos_40.Rda	2.044_217.0979	2.044	217.0979
2010104_crc_metabolomics_urine_pos_40.Rda	0.8482_217.1042	0.8482	217.1042
2010104_crc_metabolomics_urine_pos_40.Rda	1.1109_217.1053	1.1109	217.1053
2010104_crc_metabolomics_urine_pos_40.Rda	0.9323_217.1059	0.9323	217.1059
2010104_crc_metabolomics_urine_pos_40.Rda	2.3377_217.1081	2.3377	217.1081
2010104_crc_metabolomics_urine_pos_40.Rda	1.4396_217.1186	1.4396	217.1186
2010104_crc_metabolomics_urine_pos_40.Rda	4.6269_217.1203	4.6269	217.1203
2010104_crc_metabolomics_urine_pos_40.Rda	5.0365_217.1219	5.0365	217.1219
2010104_crc_metabolomics_urine_pos_40.Rda	3.3417_217.1219	3.3417	217.1219
2010104_crc_metabolomics_urine_pos_40.Rda	4.7458_217.1225	4.7458	217.1225
2010104_crc_metabolomics_urine_pos_40.Rda	0.3243_217.1443	0.3243	217.1443
2010104_crc_metabolomics_urine_pos_40.Rda	5.4238_217.5728	5.4238	217.5728
2010104_crc_metabolomics_urine_pos_40.Rda	0.526_217.9896	0.526	217.9896
2010104_crc_metabolomics_urine_pos_40.Rda	2.0043_218.0125	2.0043	218.0125
2010104_crc_metabolomics_urine_pos_40.Rda	1.9431_218.0126	1.9431	218.0126
2010104_crc_metabolomics_urine_pos_40.Rda	1.6493_218.0158	1.6493	218.0158
2010104_crc_metabolomics_urine_pos_40.Rda	4.8896_218.032	4.8896	218.032
2010104_crc_metabolomics_urine_pos_40.Rda	0.9576_218.043	0.9576	218.043
2010104_crc_metabolomics_urine_pos_40.Rda	1.0841_218.0431	1.0841	218.0431
2010104_crc_metabolomics_urine_pos_40.Rda	1.611_218.0459	1.611	218.0459
2010104_crc_metabolomics_urine_pos_40.Rda	0.3657_218.0571	0.3657	218.0571
2010104_crc_metabolomics_urine_pos_40.Rda	2.9721_218.0807	2.9721	218.0807
2010104_crc_metabolomics_urine_pos_40.Rda	2.3232_218.085	2.3232	218.085
2010104_crc_metabolomics_urine_pos_40.Rda	0.2747_218.0997	0.2747	218.0997
2010104_crc_metabolomics_urine_pos_40.Rda	3.4745_218.1171	3.4745	218.1171
2010104_crc_metabolomics_urine_pos_40.Rda	4.5616_218.1176	4.5616	218.1176
2010104_crc_metabolomics_urine_pos_40.Rda	1.4543_218.1281	1.4543	218.1281
2010104_crc_metabolomics_urine_pos_40.Rda	0.3512_218.1377	0.3512	218.1377
2010104_crc_metabolomics_urine_pos_40.Rda	0.5831_218.1388	0.5831	218.1388
2010104_crc_metabolomics_urine_pos_40.Rda	3.3188_218.1539	3.3188	218.1539
2010104_crc_metabolomics_urine_pos_40.Rda	0.2594_218.9161	0.2594	218.9161
2010104_crc_metabolomics_urine_pos_40.Rda	1.508_218.976	1.508	218.976
2010104_crc_metabolomics_urine_pos_40.Rda	0.3439_218.9891	0.3439	218.9891
2010104_crc_metabolomics_urine_pos_40.Rda	5.3457_219.0199	5.3457	219.0199
2010104_crc_metabolomics_urine_pos_40.Rda	3.6062_219.0376	3.6062	219.0376
2010104_crc_metabolomics_urine_pos_40.Rda	5.4136_219.0563	5.4136	219.0563
2010104_crc_metabolomics_urine_pos_40.Rda	3.069_219.0619	3.069	219.0619
2010104_crc_metabolomics_urine_pos_40.Rda	2.8194_219.0647	2.8194	219.0647
2010104_crc_metabolomics_urine_pos_40.Rda	4.8161_219.0702	4.8161	219.0702
2010104_crc_metabolomics_urine_pos_40.Rda	3.6162_219.0703	3.6162	219.0703
2010104_crc_metabolomics_urine_pos_40.Rda	6.1066_219.0858	6.1066	219.0858
2010104_crc_metabolomics_urine_pos_40.Rda	2.1267_219.1119	2.1267	219.1119
2010104_crc_metabolomics_urine_pos_40.Rda	2.9535_219.1124	2.9535	219.1124
2010104_crc_metabolomics_urine_pos_40.Rda	5.5782_219.1188	5.5782	219.1188
2010104_crc_metabolomics_urine_pos_40.Rda	5.4841_219.1204	5.4841	219.1204
2010104_crc_metabolomics_urine_pos_40.Rda	5.2565_219.1382	5.2565	219.1382
2010104_crc_metabolomics_urine_pos_40.Rda	4.9271_219.1386	4.9271	219.1386
2010104_crc_metabolomics_urine_pos_40.Rda	5.1794_219.1731	5.1794	219.1731
2010104_crc_metabolomics_urine_pos_40.Rda	7.0772_219.1741	7.0772	219.1741
2010104_crc_metabolomics_urine_pos_40.Rda	1.5996_220.0284	1.5996	220.0284
2010104_crc_metabolomics_urine_pos_40.Rda	2.5695_220.0613	2.5695	220.0613
2010104_crc_metabolomics_urine_pos_40.Rda	4.718_220.0995	4.718	220.0995
2010104_crc_metabolomics_urine_pos_40.Rda	0.8216_220.118	0.8216	220.118
2010104_crc_metabolomics_urine_pos_40.Rda	1.0526_220.118	1.0526	220.118
2010104_crc_metabolomics_urine_pos_40.Rda	0.9485_220.1181	0.9485	220.1181
2010104_crc_metabolomics_urine_pos_40.Rda	1.6697_220.1329	1.6697	220.1329
2010104_crc_metabolomics_urine_pos_40.Rda	3.7278_220.1363	3.7278	220.1363
2010104_crc_metabolomics_urine_pos_40.Rda	4.1628_220.1369	4.1628	220.1369
2010104_crc_metabolomics_urine_pos_40.Rda	0.2635_220.9349	0.2635	220.9349
2010104_crc_metabolomics_urine_pos_40.Rda	3.9153_221.0129	3.9153	221.0129
2010104_crc_metabolomics_urine_pos_40.Rda	0.3028_221.0457	0.3028	221.0457
2010104_crc_metabolomics_urine_pos_40.Rda	4.4541_221.0498	4.4541	221.0498
2010104_crc_metabolomics_urine_pos_40.Rda	3.0837_221.0507	3.0837	221.0507
2010104_crc_metabolomics_urine_pos_40.Rda	4.064_221.0581	4.064	221.0581
2010104_crc_metabolomics_urine_pos_40.Rda	0.3461_221.0651	0.3461	221.0651
2010104_crc_metabolomics_urine_pos_40.Rda	3.1307_221.0744	3.1307	221.0744
2010104_crc_metabolomics_urine_pos_40.Rda	3.8733_221.0784	3.8733	221.0784
2010104_crc_metabolomics_urine_pos_40.Rda	3.6068_221.0787	3.6068	221.0787
2010104_crc_metabolomics_urine_pos_40.Rda	0.5825_221.0905	0.5825	221.0905
2010104_crc_metabolomics_urine_pos_40.Rda	2.3377_221.0929	2.3377	221.0929
2010104_crc_metabolomics_urine_pos_40.Rda	3.3403_221.1168	3.3403	221.1168
2010104_crc_metabolomics_urine_pos_40.Rda	5.5858_221.135	5.5858	221.135
2010104_crc_metabolomics_urine_pos_40.Rda	5.4937_221.1355	5.4937	221.1355
2010104_crc_metabolomics_urine_pos_40.Rda	5.3901_221.1413	5.3901	221.1413
2010104_crc_metabolomics_urine_pos_40.Rda	5.42_221.1502	5.42	221.1502
2010104_crc_metabolomics_urine_pos_40.Rda	4.6389_221.1533	4.6389	221.1533
2010104_crc_metabolomics_urine_pos_40.Rda	5.7697_221.1922	5.7697	221.1922
2010104_crc_metabolomics_urine_pos_40.Rda	5.3728_221.533	5.3728	221.533
2010104_crc_metabolomics_urine_pos_40.Rda	3.4307_221.6647	3.4307	221.6647
2010104_crc_metabolomics_urine_pos_40.Rda	4.9102_222.0036	4.9102	222.0036
2010104_crc_metabolomics_urine_pos_40.Rda	1.7914_222.0084	1.7914	222.0084
2010104_crc_metabolomics_urine_pos_40.Rda	4.4812_222.0726	4.4812	222.0726
2010104_crc_metabolomics_urine_pos_40.Rda	0.5598_222.0791	0.5598	222.0791
2010104_crc_metabolomics_urine_pos_40.Rda	0.3483_222.0818	0.3483	222.0818
2010104_crc_metabolomics_urine_pos_40.Rda	3.5999_222.0886	3.5999	222.0886
2010104_crc_metabolomics_urine_pos_40.Rda	5.4022_222.0954	5.4022	222.0954
2010104_crc_metabolomics_urine_pos_40.Rda	4.3503_222.1489	4.3503	222.1489
2010104_crc_metabolomics_urine_pos_40.Rda	1.9628_222.1494	1.9628	222.1494
2010104_crc_metabolomics_urine_pos_40.Rda	3.0097_222.161	3.0097	222.161
2010104_crc_metabolomics_urine_pos_40.Rda	0.3047_222.88	0.3047	222.88
2010104_crc_metabolomics_urine_pos_40.Rda	0.2865_222.9933	0.2865	222.9933
2010104_crc_metabolomics_urine_pos_40.Rda	0.2757_223.0238	0.2757	223.0238
2010104_crc_metabolomics_urine_pos_40.Rda	2.8845_223.0644	2.8845	223.0644
2010104_crc_metabolomics_urine_pos_40.Rda	3.0842_223.0647	3.0842	223.0647
2010104_crc_metabolomics_urine_pos_40.Rda	4.3913_223.0662	4.3913	223.0662
2010104_crc_metabolomics_urine_pos_40.Rda	3.6858_223.068	3.6858	223.068
2010104_crc_metabolomics_urine_pos_40.Rda	4.811_223.0685	4.811	223.0685
2010104_crc_metabolomics_urine_pos_40.Rda	2.9518_223.0747	2.9518	223.0747
2010104_crc_metabolomics_urine_pos_40.Rda	4.0473_223.077	4.0473	223.077
2010104_crc_metabolomics_urine_pos_40.Rda	4.5581_223.0806	4.5581	223.0806
2010104_crc_metabolomics_urine_pos_40.Rda	3.5778_223.0907	3.5778	223.0907
2010104_crc_metabolomics_urine_pos_40.Rda	2.9489_223.0919	2.9489	223.0919
2010104_crc_metabolomics_urine_pos_40.Rda	4.0933_223.0931	4.0933	223.0931
2010104_crc_metabolomics_urine_pos_40.Rda	4.4568_223.094	4.4568	223.094
2010104_crc_metabolomics_urine_pos_40.Rda	2.7147_223.0941	2.7147	223.0941
2010104_crc_metabolomics_urine_pos_40.Rda	4.9915_223.096	4.9915	223.096
2010104_crc_metabolomics_urine_pos_40.Rda	5.4875_223.0966	5.4875	223.0966
2010104_crc_metabolomics_urine_pos_40.Rda	4.7153_223.1008	4.7153	223.1008
2010104_crc_metabolomics_urine_pos_40.Rda	4.9779_223.1685	4.9779	223.1685
2010104_crc_metabolomics_urine_pos_40.Rda	4.7124_223.1691	4.7124	223.1691
2010104_crc_metabolomics_urine_pos_40.Rda	3.4181_223.1698	3.4181	223.1698
2010104_crc_metabolomics_urine_pos_40.Rda	5.2445_223.1703	5.2445	223.1703
2010104_crc_metabolomics_urine_pos_40.Rda	5.3107_223.1706	5.3107	223.1706
2010104_crc_metabolomics_urine_pos_40.Rda	0.2518_223.9894	0.2518	223.9894
2010104_crc_metabolomics_urine_pos_40.Rda	1.9392_224.0304	1.9392	224.0304
2010104_crc_metabolomics_urine_pos_40.Rda	2.0019_224.0311	2.0019	224.0311
2010104_crc_metabolomics_urine_pos_40.Rda	3.5835_224.0343	3.5835	224.0343
2010104_crc_metabolomics_urine_pos_40.Rda	4.89_224.0503	4.89	224.0503
2010104_crc_metabolomics_urine_pos_40.Rda	2.9215_224.0509	2.9215	224.0509
2010104_crc_metabolomics_urine_pos_40.Rda	1.5898_224.0903	1.5898	224.0903
2010104_crc_metabolomics_urine_pos_40.Rda	1.3811_224.0966	1.3811	224.0966
2010104_crc_metabolomics_urine_pos_40.Rda	1.253_224.0993	1.253	224.0993
2010104_crc_metabolomics_urine_pos_40.Rda	0.699_224.1143	0.699	224.1143
2010104_crc_metabolomics_urine_pos_40.Rda	1.8637_224.1151	1.8637	224.1151
2010104_crc_metabolomics_urine_pos_40.Rda	0.3484_224.1159	0.3484	224.1159
2010104_crc_metabolomics_urine_pos_40.Rda	3.1618_224.1165	3.1618	224.1165
2010104_crc_metabolomics_urine_pos_40.Rda	1.9632_224.1289	1.9632	224.1289
2010104_crc_metabolomics_urine_pos_40.Rda	2.3356_224.1289	2.3356	224.1289
2010104_crc_metabolomics_urine_pos_40.Rda	0.2923_224.8712	0.2923	224.8712
2010104_crc_metabolomics_urine_pos_40.Rda	0.2669_224.9906	0.2669	224.9906
2010104_crc_metabolomics_urine_pos_40.Rda	5.9118_225.0437	5.9118	225.0437
2010104_crc_metabolomics_urine_pos_40.Rda	3.2907_225.0442	3.2907	225.0442
2010104_crc_metabolomics_urine_pos_40.Rda	3.6158_225.0499	3.6158	225.0499
2010104_crc_metabolomics_urine_pos_40.Rda	2.1266_225.0663	2.1266	225.0663
2010104_crc_metabolomics_urine_pos_40.Rda	2.6787_225.0744	2.6787	225.0744
2010104_crc_metabolomics_urine_pos_40.Rda	3.9022_225.0792	3.9022	225.0792
2010104_crc_metabolomics_urine_pos_40.Rda	4.7154_225.0796	4.7154	225.0796
2010104_crc_metabolomics_urine_pos_40.Rda	3.3613_225.0925	3.3613	225.0925
2010104_crc_metabolomics_urine_pos_40.Rda	4.1646_225.0948	4.1646	225.0948
2010104_crc_metabolomics_urine_pos_40.Rda	1.7912_225.0962	1.7912	225.0962
2010104_crc_metabolomics_urine_pos_40.Rda	5.0894_225.1055	5.0894	225.1055
2010104_crc_metabolomics_urine_pos_40.Rda	4.8066_225.1081	4.8066	225.1081
2010104_crc_metabolomics_urine_pos_40.Rda	3.5514_225.1086	3.5514	225.1086
2010104_crc_metabolomics_urine_pos_40.Rda	3.2958_225.1089	3.2958	225.1089
2010104_crc_metabolomics_urine_pos_40.Rda	2.8947_225.11	2.8947	225.11
2010104_crc_metabolomics_urine_pos_40.Rda	2.6003_225.1104	2.6003	225.1104
2010104_crc_metabolomics_urine_pos_40.Rda	1.179_225.1218	1.179	225.1218
2010104_crc_metabolomics_urine_pos_40.Rda	1.3561_225.1233	1.3561	225.1233
2010104_crc_metabolomics_urine_pos_40.Rda	2.2862_225.1237	2.2862	225.1237
2010104_crc_metabolomics_urine_pos_40.Rda	1.2571_225.1237	1.2571	225.1237
2010104_crc_metabolomics_urine_pos_40.Rda	2.0929_225.124	2.0929	225.124
2010104_crc_metabolomics_urine_pos_40.Rda	4.5969_225.1473	4.5969	225.1473
2010104_crc_metabolomics_urine_pos_40.Rda	6.1051_225.1497	6.1051	225.1497
2010104_crc_metabolomics_urine_pos_40.Rda	5.595_225.1504	5.595	225.1504
2010104_crc_metabolomics_urine_pos_40.Rda	4.1724_225.5702	4.1724	225.5702
2010104_crc_metabolomics_urine_pos_40.Rda	5.6733_225.613	5.6733	225.613
2010104_crc_metabolomics_urine_pos_40.Rda	5.2323_225.6142	5.2323	225.6142
2010104_crc_metabolomics_urine_pos_40.Rda	4.7181_225.6149	4.7181	225.6149
2010104_crc_metabolomics_urine_pos_40.Rda	0.2665_225.9876	0.2665	225.9876
2010104_crc_metabolomics_urine_pos_40.Rda	2.081_226.0815	2.081	226.0815
